Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
19/07/08,Nafta,Labod Drava,2,0,H
19/07/08,Celje,Rudar Velenje,2,0,H
19/07/08,Domžale,Primorje,2,0,H
20/07/08,Maribor,Koper,3,2,H
20/07/08,Gorica,Interblock,2,2,D
26/07/08,Koper,Gorica,1,3,A
26/07/08,Rudar Velenje,Maribor,1,2,A
26/07/08,Domžale,Nafta,2,2,D
27/07/08,Labod Drava,Celje,0,2,A
27/07/08,Primorje,Interblock,1,1,D
01/08/08,Gorica,Rudar Velenje,0,2,A
02/08/08,Nafta,Primorje,1,0,H
02/08/08,Celje,Domžale,0,0,D
02/08/08,Maribor,Labod Drava,1,1,D
04/08/08,Interblock,Koper,1,2,A
09/08/08,Nafta,Celje,1,0,H
09/08/08,Rudar Velenje,Interblock,2,0,H
10/08/08,Primorje,Koper,2,0,H
10/08/08,Labod Drava,Gorica,5,1,H
10/08/08,Domžale,Maribor,1,0,H
16/08/08,Koper,Rudar Velenje,1,1,D
16/08/08,Celje,Primorje,2,2,D
16/08/08,Maribor,Nafta,4,1,H
17/08/08,Interblock,Labod Drava,1,2,A
17/08/08,Gorica,Domžale,0,2,A
23/08/08,Celje,Maribor,3,3,D
24/08/08,Nafta,Gorica,1,0,H
24/08/08,Primorje,Rudar Velenje,3,1,H
24/08/08,Labod Drava,Koper,2,1,H
24/08/08,Domžale,Interblock,4,0,H
29/08/08,Gorica,Celje,2,1,H
30/08/08,Koper,Domžale,1,1,D
30/08/08,Rudar Velenje,Labod Drava,3,0,H
30/08/08,Maribor,Primorje,3,3,D
01/09/08,Interblock,Nafta,3,1,H
13/09/08,Nafta,Koper,2,0,H
13/09/08,Celje,Interblock,0,0,D
13/09/08,Maribor,Gorica,4,3,H
14/09/08,Domžale,Rudar Velenje,2,1,H
12/10/08,Primorje,Labod Drava,0,0,D
20/09/08,Interblock,Maribor,1,2,A
20/09/08,Koper,Celje,1,0,H
20/09/08,Gorica,Primorje,2,1,H
20/09/08,Rudar Velenje,Nafta,0,0,D
21/09/08,Labod Drava,Domžale,3,0,H
24/09/08,Primorje,Domžale,3,3,D
24/09/08,Labod Drava,Nafta,1,0,H
24/09/08,Koper,Maribor,1,1,D
24/09/08,Interblock,Gorica,2,0,H
24/09/08,Rudar Velenje,Celje,2,2,D
27/09/08,Nafta,Domžale,1,0,H
27/09/08,Celje,Labod Drava,1,0,H
27/09/08,Gorica,Koper,2,0,H
27/09/08,Maribor,Rudar Velenje,2,1,H
28/09/08,Interblock,Primorje,2,0,H
04/10/08,Labod Drava,Maribor,0,4,A
04/10/08,Koper,Interblock,1,4,A
04/10/08,Rudar Velenje,Gorica,2,1,H
04/10/08,Domžale,Celje,1,2,A
05/10/08,Primorje,Nafta,1,2,A
17/10/08,Gorica,Labod Drava,1,0,H
17/10/08,Celje,Nafta,2,1,H
18/10/08,Koper,Primorje,1,1,D
18/10/08,Interblock,Rudar Velenje,2,1,H
18/10/08,Maribor,Domžale,3,0,H
25/10/08,Nafta,Maribor,1,1,D
25/10/08,Rudar Velenje,Koper,5,1,H
26/10/08,Labod Drava,Interblock,1,2,A
26/10/08,Primorje,Celje,1,4,A
26/10/08,Domžale,Gorica,2,3,A
31/10/08,Koper,Labod Drava,3,1,H
31/10/08,Interblock,Domžale,0,0,D
31/10/08,Gorica,Nafta,3,1,H
31/10/08,Maribor,Celje,2,1,H
31/10/08,Rudar Velenje,Primorje,0,1,A
08/11/08,Primorje,Maribor,0,0,D
08/11/08,Nafta,Interblock,3,0,H
08/11/08,Domžale,Koper,3,1,H
08/11/08,Celje,Gorica,3,2,H
09/11/08,Labod Drava,Rudar Velenje,0,1,A
15/11/08,Koper,Nafta,1,1,D
15/11/08,Interblock,Celje,1,1,D
15/11/08,Gorica,Maribor,2,0,H
15/11/08,Rudar Velenje,Domžale,1,0,H
16/11/08,Labod Drava,Primorje,1,1,D
22/11/08,Nafta,Rudar Velenje,1,1,D
22/11/08,Celje,Koper,2,1,H
22/11/08,Maribor,Interblock,4,1,H
23/11/08,Primorje,Gorica,1,3,A
23/11/08,Domžale,Labod Drava,0,0,D
29/11/08,Nafta,Labod Drava,1,0,H
29/11/08,Gorica,Interblock,1,1,D
29/11/08,Maribor,Koper,0,0,D
30/11/08,Celje,Rudar Velenje,2,1,H
03/12/08,Domžale,Primorje,0,0,D
06/12/08,Koper,Gorica,3,1,H
06/12/08,Rudar Velenje,Maribor,1,2,A
07/12/08,Labod Drava,Celje,0,2,A
07/12/08,Primorje,Interblock,0,3,A
07/12/08,Domžale,Nafta,2,2,D
20/02/09,Gorica,Rudar Velenje,0,1,A
21/02/09,Interblock,Koper,1,1,D
21/02/09,Nafta,Primorje,2,0,H
21/02/09,Maribor,Labod Drava,2,1,H
22/02/09,Celje,Domžale,0,1,A
28/02/09,Nafta,Celje,0,0,D
28/02/09,Rudar Velenje,Interblock,2,1,H
01/03/09,Labod Drava,Gorica,2,2,D
01/03/09,Domžale,Maribor,3,3,D
01/03/09,Primorje,Koper,0,0,D
07/03/09,Interblock,Labod Drava,3,2,H
07/03/09,Koper,Rudar Velenje,0,1,A
07/03/09,Celje,Primorje,3,0,H
07/03/09,Maribor,Nafta,3,1,H
07/03/09,Gorica,Domžale,2,3,A
14/03/09,Domžale,Interblock,2,0,H
14/03/09,Nafta,Gorica,1,4,A
14/03/09,Celje,Maribor,1,1,D
15/03/09,Labod Drava,Koper,1,2,A
15/03/09,Primorje,Rudar Velenje,2,0,H
21/03/09,Koper,Domžale,0,0,D
21/03/09,Rudar Velenje,Labod Drava,3,2,H
21/03/09,Interblock,Nafta,5,0,H
21/03/09,Maribor,Primorje,2,0,H
21/03/09,Gorica,Celje,1,0,H
04/04/09,Domžale,Rudar Velenje,0,1,A
04/04/09,Nafta,Koper,1,1,D
04/04/09,Celje,Interblock,1,0,H
04/04/09,Maribor,Gorica,0,0,D
05/04/09,Primorje,Labod Drava,1,0,H
08/04/09,Labod Drava,Domžale,0,2,A
08/04/09,Interblock,Maribor,4,1,H
08/04/09,Koper,Celje,3,2,H
08/04/09,Rudar Velenje,Nafta,2,0,H
08/04/09,Gorica,Primorje,3,3,D
11/04/09,Primorje,Domžale,0,0,D
11/04/09,Labod Drava,Nafta,4,1,H
11/04/09,Interblock,Gorica,1,2,A
11/04/09,Koper,Maribor,0,0,D
11/04/09,Rudar Velenje,Celje,0,1,A
18/04/09,Nafta,Domžale,0,0,D
18/04/09,Gorica,Koper,1,0,H
18/04/09,Celje,Labod Drava,1,3,A
18/04/09,Maribor,Rudar Velenje,4,1,H
20/04/09,Interblock,Primorje,3,1,H
25/04/09,Koper,Interblock,3,0,H
25/04/09,Domžale,Celje,0,3,A
25/04/09,Rudar Velenje,Gorica,1,0,H
26/04/09,Labod Drava,Maribor,2,1,H
26/04/09,Primorje,Nafta,1,0,H
02/05/09,Koper,Primorje,1,0,H
02/05/09,Interblock,Rudar Velenje,0,1,A
02/05/09,Celje,Nafta,2,0,H
02/05/09,Gorica,Labod Drava,3,5,A
02/05/09,Maribor,Domžale,2,1,H
06/05/09,Nafta,Maribor,1,0,H
06/05/09,Labod Drava,Interblock,2,1,H
06/05/09,Rudar Velenje,Koper,0,0,D
06/05/09,Primorje,Celje,2,0,H
06/05/09,Domžale,Gorica,0,2,A
09/05/09,Koper,Labod Drava,1,2,A
09/05/09,Gorica,Nafta,2,1,H
09/05/09,Maribor,Celje,1,0,H
09/05/09,Rudar Velenje,Primorje,1,1,D
11/05/09,Interblock,Domžale,0,2,A
16/05/09,Nafta,Interblock,3,3,D
16/05/09,Labod Drava,Rudar Velenje,2,0,H
16/05/09,Domžale,Koper,1,0,H
16/05/09,Celje,Gorica,1,2,A
